squaremeters,numberofrooms,hasyard,haspool,floors,citycode,citypartrange,numprevowners,made,isnewbuilt,hasstormprotector,basement,attic,garage,hasstorageroom,hasguestroom,price,hasyard_num,squaremeters_hasyard,squaremeters_numberofrooms,haspool_num,squaremeters_haspool,squaremeters_citycode,citypartrange_num,squaremeters_citypartrange,numprevowners_num,squaremeters_numprevowners,squaremeters_made,isnewbuilt_num,squaremeters_isnewbuilt,hasstormprotector_num,squaremeters_hasstormprotector,squaremeters_basement,squaremeters_attic,squaremeters_garage,hasstorageroom_num,squaremeters_hasstorageroom,hasguestroom_num,squaremeters_hasguestroom,squaremeters_squared,numberofrooms_squared,squaremeters_bin,numprevowners_bin,avg_price_citypart,avg_size_rooms,price_per_sqm,rooms_per_floor
16006,69,1,0,44,84552,5,6,2005,1,1,3094,8477,242,1,0,1606780.5,1,16006,1104414,0,0,1353339312,4,64024,5,80030,32092030,1,16006,1,16006,49522564,135682862,3873452,1,16006,0,0,256192036,4761,small,many,5059792.208050436,48545.50505050505,100.38613644883169,1.5681818181818181
22333,6,1,1,34,62849,3,4,2002,0,0,3017,9775,868,0,8,2245486.2,1,22333,133998,1,22333,1403606717,2,44666,3,66999,44710666,0,0,0,0,67378661,218305075,19385044,0,0,8,178664,498762889,36,small,moderate,5026028.922322322,50398.18823529412,100.54565889043121,0.17647058823529413
89742,27,0,0,29,18849,3,2,2007,1,1,6349,8567,640,1,4,8976777.7,0,0,2423034,0,0,1691546958,2,179484,1,89742,180112194,1,89742,1,89742,569771958,768819714,57434880,1,89742,4,358968,8053626564,729,xlarge,few,5026028.922322322,51485.321100917434,100.02872345167256,0.9310344827586207
10966,47,0,1,10,12718,5,5,1997,0,1,7420,3032,439,1,2,1101642.7,0,0,515402,1,10966,139465588,4,43864,4,43864,21899102,0,0,1,10966,81367720,33248912,4814074,1,10966,2,21932,120253156,2209,small,moderate,5059792.208050436,50755.84745762712,100.4598486230166,4.7
47148,37,0,1,78,27736,7,6,2013,1,1,2426,1132,662,1,1,4721381.3,0,0,1744476,1,47148,1307696928,6,282888,5,235740,94908924,1,47148,1,47148,114381048,53371536,31211976,1,47148,1,47148,2222933904,1369,medium,many,5069664.609451219,51394.142857142855,100.13958810554,0.47435897435897434
93622,85,0,0,13,95229,9,6,2012,0,1,6525,5933,111,0,6,9363558.2,0,0,7957870,0,0,8915529438,8,748976,5,468110,188367464,0,0,1,93622,610883550,555459326,10392042,0,0,6,561732,8765078884,7225,xlarge,many,4954626.623069207,49544.12871287129,100.01450727393133,6.538461538461538
44854,18,1,0,79,88270,2,7,1997,1,1,5217,4224,385,0,2,4489439.7,1,44854,807372,0,0,3959262580,1,44854,6,269124,89573438,1,44854,1,44854,234003318,189463296,17268790,0,0,2,89708,2011881316,324,medium,many,4931873.412525252,43954.57281553398,100.0900633165381,0.22784810126582278
92684,4,1,1,64,23468,8,5,2013,1,1,5647,9585,419,0,9,9278413.3,1,92684,370736,1,92684,2175108112,7,648788,4,370736,186572892,1,92684,1,92684,523386548,888376140,38834596,0,0,9,834156,8590323856,16,xlarge,moderate,5082120.242898551,46486.458333333336,100.10803698588754,0.0625
38964,47,0,1,56,14596,8,5,2021,0,1,2594,7971,494,1,4,3902450.1,0,0,1831308,1,38964,568718544,7,272748,4,155856,78746244,0,0,1,38964,101072616,310582044,19248216,1,38964,4,155856,1518193296,2209,medium,moderate,5082120.242898551,50755.84745762712,100.15527409916847,0.8392857142857143
90703,61,0,1,15,57243,9,5,2002,1,0,96,2565,192,1,7,9072785.2,0,0,5532883,1,90703,5192111829,8,725624,4,362812,181587406,1,90703,0,0,8707488,232653195,17414976,1,90703,7,634921,8227034209,3721,xlarge,moderate,4954626.623069207,46346.84,100.02739931424539,4.066666666666666
81247,42,0,1,14,71916,5,10,2002,0,1,3176,767,377,1,2,8127330.2,0,0,3412374,1,81247,5842959252,4,324988,9,731223,162656494,0,0,1,81247,258040472,62316449,30630119,1,81247,2,162494,6601075009,1764,xlarge,many,5059792.208050436,45301.42222222222,100.03237288761432,3.0
42655,30,0,0,93,80910,5,8,1994,0,1,7108,9700,198,1,5,4272845.4,0,0,1279650,0,0,3451216050,4,170620,7,298585,85054070,0,0,1,42655,303191740,413753500,8445690,1,42655,5,213275,1819449025,900,medium,many,5059792.208050436,52962.299065420564,100.17220489977728,0.3225806451612903
19602,44,1,0,89,4151,4,4,1995,0,0,7095,4856,509,0,0,1972327.5,1,19602,862488,0,0,81367902,3,58806,3,58806,39105990,0,0,0,0,139076190,95187312,9977418,0,0,0,0,384238404,1936,small,moderate,4932944.709190809,46489.81914893617,100.61868686868686,0.4943820224719101
54706,87,1,0,18,48172,10,7,2011,1,0,7260,4042,585,1,5,5476681.1,1,54706,4759422,0,0,2635297432,9,492354,6,328236,110013766,1,54706,0,0,397165560,221121652,32003010,1,54706,5,273530,2992746436,7569,large,many,4978566.710358566,50266.5462962963,100.11115965342009,4.833333333333333
74133,92,1,0,92,89313,1,7,1991,1,0,7539,1538,250,0,6,7424902.1,1,74133,6820236,0,0,6621040629,0,0,6,444798,147598803,1,74133,0,0,558888687,114016554,18533250,0,0,6,444798,5495701689,8464,large,many,4903580.0811871225,51142.06,100.15650385118637,1.0
32165,44,0,0,80,63904,9,9,2018,1,0,9861,8249,592,0,1,3219111.8,0,0,1415260,0,0,2055472160,8,257320,8,257320,64908970,1,32165,0,0,317179065,265329085,19041680,0,0,1,32165,1034587225,1936,medium,many,4954626.623069207,46489.81914893617,100.08120006217938,0.55
15262,49,0,1,72,20893,2,7,2005,0,1,6000,293,884,0,1,1531236.5,0,0,747838,1,15262,318868966,1,15262,6,91572,30600310,0,0,1,15262,91572000,4471766,13491608,0,0,1,15262,232928644,2401,small,many,4931873.412525252,48992.79381443299,100.33000262088848,0.6805555555555556
34819,71,0,1,85,95913,1,8,1990,0,1,134,6133,773,0,4,3488144.0,0,0,2472149,1,34819,3339594747,0,0,7,243733,69289810,0,0,1,34819,4665746,213544927,26915087,0,0,4,139276,1212362761,5041,medium,many,4903580.0811871225,41453.257731958765,100.17932737873001,0.8352941176470589
93896,35,1,1,80,66057,5,3,2004,0,1,6885,7016,301,0,9,9401076.4,1,93896,3286360,1,93896,6202488072,4,375584,2,187792,188167584,0,0,1,93896,646473960,658774336,28262696,0,0,9,845064,8816458816,1225,xlarge,moderate,5059792.208050436,50742.40776699029,100.12222458890687,0.4375
62414,19,0,0,77,88604,8,4,1997,1,1,1717,3023,492,1,6,6250022.7,0,0,1185866,0,0,5530130056,7,436898,3,187242,124640758,1,62414,1,62414,107164838,188677522,30707688,1,62414,6,374484,3895507396,361,large,moderate,5082120.242898551,52308.17307692308,100.13815329893934,0.24675324675324675
70873,10,0,0,38,4459,5,5,1997,0,1,5238,5274,560,0,5,7089697.7,0,0,708730,0,0,316022707,4,283492,4,283492,141533381,0,0,1,70873,371232774,373784202,39688880,0,0,5,354365,5022982129,100,large,moderate,5059792.208050436,50025.61320754717,100.03383093702821,0.2631578947368421
371,29,1,0,96,34470,9,2,2008,1,0,2383,6053,642,1,8,45524.8,1,371,10759,0,0,12788370,8,2968,1,371,744968,1,371,0,0,884093,2245663,238182,1,371,8,2968,137641,841,small,few,4954626.623069207,50130.12359550562,122.70835579514825,0.3020833333333333
16326,61,0,1,23,80205,10,1,2020,0,1,7780,473,320,1,8,1638783.0,0,0,995886,1,16326,1309426830,9,146934,0,0,32978520,0,0,1,16326,127016280,7722198,5224320,1,16326,8,130608,266538276,3721,small,few,4978566.710358566,46346.84,100.3787210584344,2.652173913043478
33628,100,0,0,43,17190,10,9,2014,1,1,9961,9248,166,0,10,3367900.4,0,0,3362800,0,0,578065320,9,302652,8,269024,67726792,1,33628,1,33628,334968508,310991744,5582248,0,0,10,336280,1130842384,10000,medium,many,4978566.710358566,45976.19298245614,100.15167122635899,2.3255813953488373
41845,32,1,0,61,73745,2,6,1992,0,0,5440,2716,407,0,1,4191538.2,1,41845,1339040,0,0,3085859525,1,41845,5,209225,83355240,0,0,0,0,227636800,113651020,17030915,0,0,1,41845,1751004025,1024,medium,many,4931873.412525252,53083.895833333336,100.16819691719441,0.5245901639344263
26814,16,1,1,69,78405,7,6,2020,1,1,8582,1132,969,1,9,2689533.0,1,26814,429024,1,26814,2102351670,6,160884,5,134070,54164280,1,26814,1,26814,230117748,30353448,25982766,1,26814,9,241326,718990596,256,medium,many,5069664.609451219,49636.40909090909,100.3033117028418,0.2318840579710145
68974,59,0,1,52,42575,7,8,2005,1,0,9349,5402,765,0,1,6904810.5,0,0,4069466,1,68974,2936568050,6,413844,7,482818,138292870,1,68974,0,0,644837926,372597548,52765110,0,0,1,68974,4757412676,3481,large,many,5069664.609451219,47698.41176470588,100.10743903499869,1.1346153846153846
16873,88,1,0,61,23484,4,7,2000,0,0,1738,6185,792,0,7,1691487.0,1,16873,1484824,0,0,396245532,3,50619,6,101238,33746000,0,0,0,0,29325274,104359505,13363416,0,0,7,118111,284698129,7744,small,many,4932944.709190809,46142.33720930233,100.24814792864339,1.4426229508196722
38513,7,1,0,8,96891,6,3,2013,0,0,4811,3568,399,0,2,3853759.3,1,38513,269591,0,0,3731563083,5,192565,2,77026,77526669,0,0,0,0,185286043,137414384,15366687,0,0,2,77026,1483251169,49,medium,moderate,4990101.053989638,47766.854368932036,100.06385636019006,0.875
82959,13,0,0,20,59334,9,1,2011,0,0,7319,1800,348,0,8,8298011.1,0,0,1078467,0,0,4922289306,8,663672,0,0,166830549,0,0,0,0,607176921,149326200,28869732,0,0,8,663672,6882195681,169,xlarge,few,4954626.623069207,48462.666666666664,100.02544751021588,0.65
14029,72,1,0,12,86359,3,5,2010,1,0,7523,6660,110,0,9,1408596.0,1,14029,1010088,0,0,1211530411,2,28058,4,56116,28198290,1,14029,0,0,105540167,93433140,1543190,0,0,9,126261,196812841,5184,small,moderate,5026028.922322322,53759.36046511628,100.4060161094875,6.0
97985,66,0,1,49,32487,1,3,2020,0,0,2461,2372,584,1,7,9804383.0,0,0,6467010,1,97985,3183238695,0,0,2,195970,197929700,0,0,0,0,241141085,232420420,57223240,1,97985,7,685895,9601060225,4356,xlarge,moderate,4903580.0811871225,49749.943181818184,100.06003980201051,1.346938775510204
4332,31,1,1,23,80285,10,7,2018,1,0,9996,1246,965,0,6,440601.8,1,4332,134292,1,4332,347794620,9,38988,6,25992,8741976,1,4332,0,0,43302672,5397672,4180380,0,0,6,25992,18766224,961,small,many,4978566.710358566,46894.04761904762,101.70863342566943,1.3478260869565217
74436,29,1,0,37,17213,1,1,1992,1,0,9611,3817,249,0,7,7450183.2,1,74436,2158644,0,0,1281266868,0,0,0,0,148276512,1,74436,0,0,715404396,284122212,18534564,0,0,7,521052,5540718096,841,large,few,4903580.0811871225,50130.12359550562,100.08844107689828,0.7837837837837838
79572,45,0,0,7,32878,3,1,2005,0,0,229,8987,135,0,4,7958075.5,0,0,3580740,0,0,2616168216,2,159144,0,0,159541860,0,0,0,0,18221988,715113564,10742220,0,0,4,318288,6331703184,2025,xlarge,few,5026028.922322322,55223.88181818182,100.01100261398481,6.428571428571429
7038,24,1,1,41,98533,2,1,2019,1,0,2452,3280,877,0,2,708802.9,1,7038,168912,1,7038,693475254,1,7038,0,0,14209722,1,7038,0,0,17257176,23084640,6172326,0,0,2,14076,49533444,576,small,few,4931873.412525252,48189.94782608696,100.71084114805343,0.5853658536585366
58869,32,1,1,59,72621,7,10,1994,1,0,7058,273,850,1,1,5896012.4,1,58869,1883808,1,58869,4275125649,6,353214,9,529821,117384786,1,58869,0,0,415497402,16071237,50038650,1,58869,1,58869,3465559161,1024,large,many,5069664.609451219,53083.895833333336,100.1547911464438,0.5423728813559322
15967,75,1,0,89,94596,9,9,2000,1,1,7274,2052,863,1,1,1605306.0,1,15967,1197525,0,0,1510414332,8,127736,8,127736,31934000,1,15967,1,15967,116143958,32764284,13779521,1,15967,1,15967,254945089,5625,small,many,4954626.623069207,45973.42857142857,100.53898665998622,0.8426966292134831
28792,30,0,1,83,10456,5,2,2009,0,0,8758,7408,206,1,8,2885914.9,0,0,863760,1,28792,301049152,4,115168,1,28792,57843128,0,0,0,0,252160336,213291136,5931152,1,28792,8,230336,828979264,900,medium,few,5059792.208050436,52962.299065420564,100.23322103362045,0.3614457831325301
74037,27,1,0,94,97998,2,3,2010,0,1,4204,2257,916,1,7,7413723.0,1,74037,1998999,0,0,7255477926,1,74037,2,148074,148814370,0,0,1,74037,311251548,167101509,67817892,1,74037,7,518259,5481477369,729,large,moderate,4931873.412525252,51485.321100917434,100.13537825681753,0.2872340425531915
49104,3,0,0,39,9585,5,5,1994,1,0,1091,9708,166,0,6,4913428.4,0,0,147312,0,0,470661840,4,196416,4,196416,97913376,1,49104,0,0,53572464,476701632,8151264,0,0,6,294624,2411202816,9,medium,moderate,5059792.208050436,49232.99137931035,100.06167318344738,0.07692307692307693
10250,7,0,0,1,98896,7,8,2014,0,1,9105,6518,259,1,0,1025802.4,0,0,71750,0,0,1013684000,6,61500,7,71750,20643500,0,0,1,10250,93326250,66809500,2654750,1,10250,0,0,105062500,49,small,many,5069664.609451219,47766.854368932036,100.07828292682927,7.0
89708,27,1,0,72,64301,3,10,2013,0,1,2592,6674,456,1,8,8978292.3,1,89708,2422116,0,0,5768314108,2,179416,9,807372,180582204,0,0,1,89708,232523136,598711192,40906848,1,89708,8,717664,8047525264,729,xlarge,many,5026028.922322322,51485.321100917434,100.08351874972132,0.375
74885,84,1,1,48,83527,7,1,2013,0,0,8924,3352,918,1,1,7499296.3,1,74885,6290340,1,74885,6254919395,6,449310,0,0,150743505,0,0,0,0,668273740,251014520,68744430,1,74885,1,74885,5607763225,7056,xlarge,few,5069664.609451219,50789.205882352944,100.14417172998597,1.75
52887,86,0,1,30,7597,2,6,1996,0,1,840,5208,668,1,4,5292579.6,0,0,4548282,1,52887,401782539,1,52887,5,264435,105562452,0,0,1,52887,44425080,275435496,35328516,1,52887,4,211548,2797034769,7396,large,many,4931873.412525252,48497.357142857145,100.07335640138407,2.8666666666666667
17615,13,0,1,88,34394,8,6,2008,1,0,7569,584,687,1,5,1774991.8,0,0,228995,1,17615,605850310,7,123305,5,88075,35370920,1,17615,0,0,133327935,10287160,12101505,1,17615,5,88075,310288225,169,small,many,5082120.242898551,48462.666666666664,100.76592676695998,0.14772727272727273
10588,61,0,1,78,7897,8,1,2015,1,1,2711,4822,200,1,6,1063316.5,0,0,645868,1,10588,83613436,7,74116,0,0,21334820,1,10588,1,10588,28704068,51055336,2117600,1,10588,6,63528,112105744,3721,small,few,5082120.242898551,46346.84,100.42656781261806,0.782051282051282
72085,57,1,0,30,40408,10,6,2001,0,0,7492,7385,984,0,8,7212400.1,1,72085,4108845,0,0,2912810680,9,648765,5,360425,144242085,0,0,0,0,540060820,532347725,70931640,0,0,8,576680,5196247225,3249,large,many,4978566.710358566,45919.9898989899,100.05410418256224,1.9
48092,61,1,1,54,58882,2,7,2009,1,1,2646,2546,464,1,3,4817550.9,1,48092,2933612,1,48092,2831753144,1,48092,6,288552,96616828,1,48092,1,48092,127251432,122442232,22314688,1,48092,3,144276,2312840464,3721,medium,many,4931873.412525252,46346.84,100.17364426515846,1.1296296296296295
44815,79,1,1,29,52384,2,5,1997,0,1,7217,6638,594,1,3,4490727.7,1,44815,3540385,1,44815,2347588960,1,44815,4,179260,89495555,0,0,1,44815,323429855,297481970,26620110,1,44815,3,134445,2008384225,6241,medium,moderate,4931873.412525252,49272.32989690721,100.20590650451858,2.7241379310344827
94702,96,1,1,57,23632,4,5,1999,0,1,1510,3095,787,0,1,9479031.9,1,94702,9091392,1,94702,2237997664,3,284106,4,378808,189309298,0,0,1,94702,143000020,293102690,74530474,0,0,1,94702,8968468804,9216,xlarge,moderate,4932944.709190809,48098.66346153846,100.09325991003358,1.6842105263157894
19575,100,1,1,67,33043,5,9,2009,1,1,7143,4396,662,1,7,1966077.9,1,19575,1957500,1,19575,646816725,4,78300,8,156600,39326175,1,19575,1,19575,139824225,86051700,12958650,1,19575,7,137025,383180625,10000,small,many,5059792.208050436,45976.19298245614,100.43820689655172,1.492537313432836
78934,44,0,0,22,57594,4,3,1996,0,0,6556,7690,870,0,3,7895339.6,0,0,3473096,0,0,4546124796,3,236802,2,157868,157552264,0,0,0,0,517491304,607002460,68672580,0,0,3,236802,6230576356,1936,xlarge,moderate,4932944.709190809,46489.81914893617,100.02457242759773,2.0
99108,20,0,0,63,45112,9,1,2001,1,0,9253,7025,786,0,0,9914800.1,0,0,1982160,0,0,4470960096,8,792864,0,0,198315108,1,99108,0,0,917046324,696233700,77898888,0,0,0,0,9822395664,400,xlarge,few,4954626.623069207,52691.75257731959,100.04036102030108,0.31746031746031744
38522,4,1,0,63,27106,10,2,1990,0,0,6735,1244,783,0,6,3858534.0,1,38522,154088,0,0,1044177332,9,346698,1,38522,76658780,0,0,0,0,259445670,47921368,30162726,0,0,6,231132,1483944484,16,medium,few,4978566.710358566,46486.458333333336,100.16442552307772,0.06349206349206349
10271,43,0,0,22,3812,7,2,2018,0,0,8561,1499,346,0,4,1027893.8,0,0,441653,0,0,39153052,6,61626,1,10271,20726878,0,0,0,0,87930031,15396229,3553766,0,0,4,41084,105493441,1849,small,few,5069664.609451219,50215.08181818182,100.07728556128907,1.9545454545454546
605,12,1,0,35,69657,6,9,2012,1,1,6370,6024,242,1,1,66663.2,1,605,7260,0,0,42142485,5,3025,8,4840,1217260,1,605,1,605,3853850,3644520,146410,1,605,1,605,366025,144,small,many,4990101.053989638,50767.06451612903,110.18710743801653,0.34285714285714286
83698,44,1,0,13,94020,3,9,1999,0,0,600,4130,489,0,1,8376076.9,1,83698,3682712,0,0,7869285960,2,167396,8,669584,167312302,0,0,0,0,50218800,345672740,40928322,0,0,1,83698,7005355204,1936,xlarge,many,5026028.922322322,46489.81914893617,100.07499462352745,3.3846153846153846
8976,38,0,0,48,66937,8,4,2007,0,1,1776,134,241,1,0,898880.7,0,0,341088,0,0,600826512,7,62832,3,26928,18014832,0,0,1,8976,15941376,1202784,2163216,1,8976,0,0,80568576,1444,small,moderate,5082120.242898551,53917.017857142855,100.14268048128342,0.7916666666666666
71298,98,0,0,29,24335,8,5,1998,0,0,2964,4917,457,0,5,7131907.8,0,0,6987204,0,0,1735036830,7,499086,4,285192,142453404,0,0,0,0,211327272,350572266,32583186,0,0,5,356490,5083404804,9604,large,moderate,5082120.242898551,52360.40909090909,100.02956324160566,3.3793103448275863
76974,9,0,0,48,497,7,4,2014,0,0,8753,4889,400,1,10,7700879.4,0,0,692766,0,0,38256078,6,461844,3,230922,155025636,0,0,0,0,673753422,376325886,30789600,1,76974,10,769740,5924996676,81,xlarge,moderate,5069664.609451219,45551.706666666665,100.04520227609324,0.1875
96395,51,0,1,70,69572,1,4,2016,0,1,7673,136,594,1,3,9648710.6,0,0,4916145,1,96395,6706392940,0,0,3,289185,194332320,0,0,1,96395,739638835,13109720,57258630,1,96395,3,289185,9291996025,2601,xlarge,moderate,4903580.0811871225,51792.52,100.09555059909746,0.7285714285714285
20906,36,0,0,18,57135,4,6,2004,0,1,2584,4383,505,0,2,2092028.4,0,0,752616,0,0,1194464310,3,62718,5,104530,41895624,0,0,1,20906,54021104,91630998,10557530,0,0,2,41812,437060836,1296,small,many,4932944.709190809,51370.21782178218,100.06832488280875,2.0
42619,81,0,0,7,91709,5,9,2005,0,1,5800,728,645,0,8,4263005.5,0,0,3452139,0,0,3908545871,4,170476,8,340952,85451095,0,0,1,42619,247190200,31026632,27489255,0,0,8,340952,1816379161,6561,medium,many,5059792.208050436,52930.257731958765,100.02593913512753,11.571428571428571
19782,60,1,0,92,64003,6,10,2000,1,1,3582,345,518,1,5,1988451.0,1,19782,1186920,0,0,1266107346,5,98910,9,178038,39564000,1,19782,1,19782,70859124,6824790,10247076,1,19782,5,98910,391327524,3600,small,many,4990101.053989638,54909.31304347826,100.5181983621474,0.6521739130434783
1454,32,0,0,52,58784,1,3,2006,1,1,3303,5078,977,0,5,148234.6,0,0,46528,0,0,85471936,0,0,2,2908,2916724,1,1454,1,1454,4802562,7383412,1420558,0,0,5,7270,2114116,1024,small,moderate,4903580.0811871225,53083.895833333336,101.94951856946355,0.6153846153846154
63066,53,1,0,27,68230,2,2,2003,1,1,587,7987,608,1,7,6313110.3,1,63066,3342498,0,0,4302993180,1,63066,1,63066,126321198,1,63066,1,63066,37019742,503708142,38344128,1,63066,7,441462,3977320356,2809,large,few,4931873.412525252,46848.550458715596,100.10322994957663,1.962962962962963
43912,67,0,0,88,3953,10,7,1990,1,1,9333,843,944,0,3,4396083.0,0,0,2942104,0,0,173584136,9,395208,6,263472,87384880,1,43912,1,43912,409830696,37017816,41452928,0,0,3,131736,1928263744,4489,medium,many,4978566.710358566,51010.74157303371,100.11119967207142,0.7613636363636364
3121,46,1,0,85,66893,9,1,2017,0,1,546,5839,784,0,10,322767.7,1,3121,143566,0,0,208773053,8,24968,0,0,6295057,0,0,1,3121,1704066,18223519,2446864,0,0,10,31210,9740641,2116,small,few,4954626.623069207,51354.06122448979,103.41803909003525,0.5411764705882353
22810,20,0,0,77,51325,2,6,2004,1,0,1289,1965,822,1,6,2282270.4,0,0,456200,0,0,1170723250,1,22810,5,114050,45711240,1,22810,0,0,29402090,44821650,18749820,1,22810,6,136860,520296100,400,small,many,4931873.412525252,52691.75257731959,100.05569487067075,0.2597402597402597
1666,39,0,1,4,71789,2,4,2015,1,0,9685,2108,659,1,5,169944.5,0,0,64974,1,1666,119600474,1,1666,3,4998,3356990,1,1666,0,0,16135210,3511928,1097894,1,1666,5,8330,2775556,1521,small,moderate,4931873.412525252,45618.045454545456,102.00750300120048,9.75
32490,11,0,0,32,16884,5,4,2006,0,1,1862,8253,924,1,10,3250802.6,0,0,357390,0,0,548561160,4,129960,3,97470,65174940,0,0,1,32490,60496380,268139970,30020760,1,32490,10,324900,1055600100,121,medium,moderate,5059792.208050436,48990.29069767442,100.05548168667282,0.34375
19461,78,1,0,10,41021,5,1,2021,0,0,9375,770,204,0,6,1949663.1,1,19461,1517958,0,0,798309681,4,77844,0,0,39330681,0,0,0,0,182446875,14984970,3970044,0,0,6,116766,378730521,6084,small,few,5059792.208050436,50623.70786516854,100.18308925543396,7.8
38375,95,1,0,21,81613,2,5,2002,1,0,1686,2564,168,0,7,3840731.2,1,38375,3645625,0,0,3131898875,1,38375,4,153500,76826750,1,38375,0,0,64700250,98393500,6447000,0,0,7,268625,1472640625,9025,medium,moderate,4931873.412525252,52252.58585858586,100.0842006514658,4.523809523809524
86008,47,0,0,82,83780,5,8,2015,0,1,8989,9728,169,1,1,8609323.5,0,0,4042376,0,0,7205750240,4,344032,7,602056,173306120,0,0,1,86008,773125912,836685824,14535352,1,86008,1,86008,7397376064,2209,xlarge,many,5059792.208050436,50755.84745762712,100.09910124639569,0.573170731707317
2622,98,0,1,84,33898,8,9,2018,1,0,5216,1613,829,0,1,272493.8,0,0,256956,1,2622,88880556,7,18354,8,20976,5291196,1,2622,0,0,13676352,4229286,2173638,0,0,1,2622,6874884,9604,small,many,5082120.242898551,52360.40909090909,103.92593440122043,1.1666666666666667
